#si 50
#nm 201
energy=350;biomass=12420;fitness=14420;lowestEnergy=0;highestEnergy=986;meanEnergy=265.530;meanBiomass=6450.735;nGenes=22;nSites=22
energy=319;biomass=13150;fitness=15150;lowestEnergy=0;highestEnergy=986;meanEnergy=269.208;meanBiomass=6816.962;nGenes=22;nSites=17
energy=370;biomass=18740;fitness=20740;lowestEnergy=0;highestEnergy=1010;meanEnergy=306.554;meanBiomass=9301.314;nGenes=22;nSites=21
energy=264;biomass=17330;fitness=19330;lowestEnergy=0;highestEnergy=982;meanEnergy=291.266;meanBiomass=8655.237;nGenes=21;nSites=20
energy=288;biomass=5370;fitness=7370;lowestEnergy=0;highestEnergy=988;meanEnergy=294.345;meanBiomass=2712.924;nGenes=21;nSites=12
energy=331;biomass=2510;fitness=4510;lowestEnergy=0;highestEnergy=978;meanEnergy=269.155;meanBiomass=1106.857;nGenes=21;nSites=12
energy=340;biomass=1320;fitness=3320;lowestEnergy=0;highestEnergy=984;meanEnergy=258.407;meanBiomass=570.695;nGenes=20;nSites=8
energy=147;biomass=1250;fitness=3250;lowestEnergy=0;highestEnergy=984;meanEnergy=250.227;meanBiomass=669.165;nGenes=19;nSites=7
energy=374;biomass=4060;fitness=6060;lowestEnergy=0;highestEnergy=1003;meanEnergy=320.126;meanBiomass=2157.201;nGenes=19;nSites=6
energy=381;biomass=3800;fitness=5800;lowestEnergy=0;highestEnergy=994;meanEnergy=315.932;meanBiomass=1456.282;nGenes=19;nSites=7
energy=327;biomass=4210;fitness=6210;lowestEnergy=0;highestEnergy=984;meanEnergy=287.320;meanBiomass=2345.942;nGenes=19;nSites=7
energy=325;biomass=5850;fitness=7850;lowestEnergy=0;highestEnergy=984;meanEnergy=265.637;meanBiomass=2657.091;nGenes=19;nSites=6
energy=325;biomass=7770;fitness=9770;lowestEnergy=0;highestEnergy=1001;meanEnergy=321.620;meanBiomass=3041.759;nGenes=20;nSites=6
energy=422;biomass=8280;fitness=10280;lowestEnergy=0;highestEnergy=990;meanEnergy=323.667;meanBiomass=4843.223;nGenes=20;nSites=6
energy=305;biomass=5030;fitness=7030;lowestEnergy=0;highestEnergy=1010;meanEnergy=299.009;meanBiomass=2772.229;nGenes=20;nSites=9
energy=304;biomass=5070;fitness=7070;lowestEnergy=0;highestEnergy=988;meanEnergy=301.767;meanBiomass=3067.171;nGenes=21;nSites=10
energy=245;biomass=5400;fitness=7400;lowestEnergy=0;highestEnergy=984;meanEnergy=259.338;meanBiomass=2576.957;nGenes=21;nSites=13
energy=312;biomass=5070;fitness=7070;lowestEnergy=0;highestEnergy=988;meanEnergy=238.219;meanBiomass=2815.547;nGenes=20;nSites=8
energy=362;biomass=5860;fitness=7860;lowestEnergy=0;highestEnergy=999;meanEnergy=270.990;meanBiomass=2692.134;nGenes=21;nSites=9
energy=290;biomass=5560;fitness=7560;lowestEnergy=0;highestEnergy=998;meanEnergy=279.575;meanBiomass=3135.512;nGenes=20;nSites=8
energy=258;biomass=6440;fitness=8440;lowestEnergy=0;highestEnergy=978;meanEnergy=279.969;meanBiomass=3040.105;nGenes=21;nSites=8
energy=294;biomass=6980;fitness=8980;lowestEnergy=0;highestEnergy=978;meanEnergy=261.536;meanBiomass=3704.758;nGenes=21;nSites=7
energy=311;biomass=2190;fitness=4190;lowestEnergy=0;highestEnergy=979;meanEnergy=296.863;meanBiomass=1175.397;nGenes=21;nSites=8
energy=310;biomass=1750;fitness=3750;lowestEnergy=0;highestEnergy=982;meanEnergy=309.311;meanBiomass=950.975;nGenes=21;nSites=11
energy=-75;biomass=510;fitness=684;lowestEnergy=-75;highestEnergy=978;meanEnergy=221.522;meanBiomass=284.035;nGenes=22;nSites=15
energy=-66;biomass=410;fitness=852;lowestEnergy=-66;highestEnergy=982;meanEnergy=199.769;meanBiomass=209.096;nGenes=22;nSites=13
energy=178;biomass=1840;fitness=3840;lowestEnergy=0;highestEnergy=990;meanEnergy=248.561;meanBiomass=946.587;nGenes=23;nSites=19
